steamid,wave
76561198141590260, 33.88
76561199535910736, 33.88
76561199402471206, 33.88
76561199064631183, 33.88
76561199045377208, 33.88
76561198976815296, 33.88
76561198445841244, 33.88
76561198444067042, 33.88
76561198172950029, 33.88
76561198094008954, 33.88
76561198892864020, 33.87
76561198194605981, 33.87
76561199546201125, 33.87
76561199121973165, 33.87
76561198880604705, 33.87
76561198367680363, 33.87
76561198263452140, 33.87
76561198239625628, 33.87
76561198198227862, 33.87
76561198159765112, 33.87
76561198050929417, 33.87
76561199074883531, 33.86
76561199205601575, 33.86
76561199189097852, 33.86
76561199076007956, 33.86
76561199069143734, 33.86
76561198798339730, 33.86
76561198401120139, 33.86
76561198335113853, 33.86
76561198125273735, 33.86
76561199216829113, 33.85
76561199094126870, 33.85
76561199053739107, 33.85
76561198040638873, 33.85
76561199788852624, 33.85
76561199550127053, 33.85
76561199225440457, 33.85
76561199213229101, 33.85
76561199185576754, 33.85
76561199085610610, 33.85
76561199085328217, 33.85
76561198312843664, 33.85
76561198240410102, 33.85
76561198239197992, 33.85
76561198141686203, 33.85
76561198113198447, 33.85
76561198025546402, 33.85
76561199812413430, 33.84
76561199166489419, 33.84
76561199132185208, 33.84
76561199121928845, 33.84
76561199107703599, 33.84
76561198983605623, 33.84
76561198152227271, 33.84
76561198140265559, 33.84
76561199229549243, 33.84
76561199562742914, 33.83
76561199403266938, 33.83
76561199217214027, 33.83
76561199189395254, 33.83
76561199185254537, 33.83
76561199182755015, 33.83
76561199171005186, 33.83
76561199080495832, 33.83
76561199039032207, 33.83
76561198959316312, 33.83
76561198410487760, 33.83
76561198356518341, 33.83
76561198267671815, 33.83
76561198211808693, 33.83
76561198173699545, 33.83
76561198090858356, 33.83
76561198068595606, 33.83
76561198007305543, 33.83
76561199182648336, 33.82
76561198986096267, 33.82
76561198394245522, 33.82
76561198354035104, 33.82
76561198309471332, 33.82
76561198267011622, 33.82
76561198119683403, 33.82
76561198099076644, 33.82
76561198287330515, 33.82
76561199082657431, 33.82
76561199041504117, 33.82
76561199041238092, 33.82
76561199038598533, 33.82
76561199013780336, 33.82
76561199013504068, 33.82
76561198866127297, 33.82
76561198827409660, 33.82
76561198388144173, 33.82
76561198268292124, 33.82
76561198127071975, 33.82
76561198041344765, 33.82
76561198278399062, 33.81
76561199214484877, 33.81
76561199135015431, 33.81
76561199131413227, 33.81
76561199127337980, 33.81
76561198993665126, 33.81
76561198893268996, 33.81
76561198801473581, 33.81
76561198354199125, 33.81
76561198200124486, 33.81
76561198166983195, 33.81
76561198139987995, 33.81
76561198133589201, 33.81
76561198003359859, 33.81
76561199196981542, 33.81
76561199071504923, 33.81
76561199013655111, 33.81
76561198124209206, 33.81
76561199196830637, 33.81
76561198855009146, 33.81
76561199466335909, 33.80
76561199243509243, 33.80
76561199171643614, 33.80
76561199110603767, 33.80
76561199083950428, 33.80
76561199066679166, 33.80
76561199065153209, 33.80
76561199057514459, 33.80
76561198981226697, 33.80
76561198368444016, 33.80
76561198322750498, 33.80
76561198295197803, 33.80
76561198279081232, 33.80
76561198274483431, 33.80
76561198272562447, 33.80
76561198237594200, 33.80
76561198237375524, 33.80
76561198085675313, 33.80
76561198046159765, 33.80
76561199055593509, 33.79
76561199244028030, 33.79
76561199013669321, 33.79
76561198840088670, 33.79
76561199275454665, 33.79
76561199189580338, 33.79
76561199178009301, 33.79
76561198978162602, 33.79
76561198950633842, 33.79
76561198864182380, 33.79
76561198843494904, 33.79
76561198439091875, 33.79
76561198208894329, 33.79
76561198161340185, 33.79
76561199673194766, 33.79
76561199481878455, 33.79
76561199440622918, 33.79
76561199239883152, 33.79
76561199236816746, 33.79
76561199138331884, 33.79
76561199098434685, 33.79
76561198998094978, 33.79
76561198844967945, 33.79
76561198415928686, 33.79
76561198325751759, 33.79
76561198311214433, 33.79
76561198267668373, 33.79
76561198191287979, 33.79
76561198155599911, 33.79
76561198037193555, 33.79
76561199082896301, 33.78
76561199070734509, 33.78
76561199518078064, 33.78
76561199070724335, 33.78
76561199027993248, 33.78
76561198962733091, 33.78
76561198931041427, 33.78
76561198444107644, 33.78
76561198355342048, 33.78
76561198071673308, 33.78
76561198042048323, 33.78
76561198042004822, 33.78
76561199229478734, 33.77
76561198965359542, 33.77
76561198093561508, 33.77
76561198062027014, 33.77
76561199699285230, 33.77
76561199260119496, 33.77
76561199242210312, 33.77
76561199100976425, 33.77
76561199085785906, 33.77
76561199081645685, 33.77
76561199024808568, 33.77
76561198989828196, 33.77
76561198981526758, 33.77
76561198931910766, 33.77
76561198852215864, 33.77
76561198817898679, 33.77
76561198801322023, 33.77
76561198260528933, 33.77
76561198170610121, 33.77
76561198167254738, 33.77
76561199474250936, 33.76
76561199414460378, 33.76
76561199310242047, 33.76
76561199206693106, 33.76
76561199162948432, 33.76
76561199121828596, 33.76
76561199000768888, 33.76
76561198857120015, 33.76
76561199653748841, 33.76
76561199168075146, 33.76
76561198957563011, 33.76
76561198822330618, 33.76
76561198780687437, 33.76
76561198378484524, 33.76
76561198183444595, 33.76
76561198063367440, 33.76
76561199744849392, 33.76
76561199446070692, 33.76
76561199224070386, 33.76
76561199091085208, 33.76
76561198885600289, 33.76
76561199820258343, 33.75
76561199583305628, 33.75
76561199575828675, 33.75
76561199525996152, 33.75
76561199521712699, 33.75
76561199508796079, 33.75
76561199209637621, 33.75
76561199196102173, 33.75
76561199169275968, 33.75
76561199107549678, 33.75
76561199081420133, 33.75
76561199077332014, 33.75
76561199061679742, 33.75
76561199013792427, 33.75
76561198844042067, 33.75
76561198830231597, 33.75
76561198829792133, 33.75
76561198422196439, 33.75
76561198419284314, 33.75
76561198358190827, 33.75
76561198326069624, 33.75
76561198207575344, 33.75
76561198192661858, 33.75
76561198140831885, 33.75
76561198130003998, 33.75
76561198088744460, 33.75
76561198086436808, 33.75
76561198085998517, 33.75
76561198050472764, 33.75
76561198018782376, 33.75
76561197993367198, 33.74
76561198294802879, 33.74
76561199334368552, 33.74
76561199092404578, 33.74
76561199580327976, 33.74
76561199200252538, 33.74
76561199075988604, 33.74
76561198967610822, 33.74
76561198844362532, 33.74
76561198392974726, 33.74
76561198368831778, 33.74
76561198283943629, 33.74
76561198169902353, 33.74
76561198055918244, 33.74
76561198050858937, 33.74
76561199761721052, 33.73
76561199522887113, 33.73
76561199500623750, 33.73
76561199228996744, 33.73
76561199208411933, 33.73
76561199200720831, 33.73
76561199098739390, 33.73
76561199078225184, 33.73
76561198800389082, 33.73
76561198254508951, 33.73
76561198129309589, 33.73
76561198075748245, 33.73
76561199481762784, 33.73
76561199362989140, 33.73
76561199523771045, 33.73
76561199446304953, 33.73
76561199230024729, 33.73
76561199215386558, 33.73
76561199213443857, 33.73
76561199108536150, 33.73
76561199087955505, 33.73
76561199048917087, 33.73
76561199000779406, 33.73
76561198884206354, 33.73
76561198822988887, 33.73
76561198432422653, 33.73
76561198416727747, 33.73
76561198347280795, 33.73
76561198073263613, 33.73
76561197995046891, 33.72
76561199493903850, 33.72
76561199130103958, 33.72
76561199119784055, 33.72
76561198878571390, 33.72
76561198867440046, 33.72
76561198403876254, 33.72
76561198303378467, 33.72
76561198121490715, 33.72
76561198071541088, 33.72
76561198346853771, 33.72
76561199532365810, 33.71
76561199493213458, 33.71
76561199194048891, 33.71
76561199177816222, 33.71
76561199102099458, 33.71
76561199061866453, 33.71
76561199015939729, 33.71
76561198905224809, 33.71
76561198796375998, 33.71
76561198314212387, 33.71
76561198273203990, 33.71
76561198176818667, 33.71
76561198145202694, 33.71
76561198117180280, 33.71
76561198069144135, 33.71
76561198024808868, 33.71
76561197995778608, 33.71
76561197994926501, 33.71
76561197963098122, 33.71
76561199499248132, 33.71
76561199221512659, 33.71
76561199194194734, 33.71
76561198832917810, 33.71
76561199565778012, 33.70
76561199386486208, 33.70
76561199256107275, 33.70
76561199234611396, 33.70
76561199234585600, 33.70
76561199228347398, 33.70
76561199146147641, 33.70
76561199064536623, 33.70
76561199036208680, 33.70
76561199006748028, 33.70
76561198986080709, 33.70
76561198799288199, 33.70
76561198798544488, 33.70
76561198361739522, 33.70
76561198340662688, 33.70
76561198174760405, 33.70
76561199589969906, 33.70
76561199526461852, 33.70
76561199117021362, 33.70
76561198347579265, 33.70
76561199067311177, 33.69
76561199061212790, 33.69
76561199001490005, 33.69
76561198844924884, 33.69
76561198246043226, 33.69
76561198167541319, 33.69
76561198094949294, 33.69
76561198066516275, 33.69
76561199467349351, 33.69
76561199424969995, 33.69
76561199232062760, 33.69
76561199182680480, 33.69
76561199131682609, 33.69
76561198963776173, 33.69
76561198884481733, 33.69
76561198869216418, 33.69
76561198851646454, 33.69
76561198431471879, 33.69
76561198427478830, 33.69
76561198395553791, 33.69
76561198326704351, 33.69
76561198173094510, 33.69
76561198070717086, 33.69
76561199567307690, 33.68
76561199119952161, 33.68
76561199043807756, 33.68
76561198992416323, 33.68
76561198988057154, 33.68
76561198883618248, 33.68
76561198389287921, 33.68
76561198170310258, 33.68
76561198035814292, 33.68
76561199513547985, 33.68
76561199198071560, 33.68
76561197999072740, 33.68
76561199275559347, 33.68
76561199689373988, 33.67
76561199558883799, 33.67
76561199555413679, 33.67
76561199526050443, 33.67
76561199436060256, 33.67
76561199387527529, 33.67
76561199244098437, 33.67
76561199219129921, 33.67
76561199175333841, 33.67
76561199145384420, 33.67
76561199138229141, 33.67
76561199050492106, 33.67
76561199047937852, 33.67
76561199046798727, 33.67
76561199019055397, 33.67
76561199012496295, 33.67
76561198976858964, 33.67
76561198974017119, 33.67
76561198880501896, 33.67
76561198880443328, 33.67
76561198853449621, 33.67
76561198829831888, 33.67
76561198403577262, 33.67
76561198368817537, 33.67
76561198361750212, 33.67
76561198300019077, 33.67
76561198257589031, 33.67
76561198224717112, 33.67
76561198209179920, 33.67
76561198161369049, 33.67
76561198153463345, 33.67
76561198119192816, 33.67
76561198107945635, 33.67
76561198098448342, 33.67
76561198080130531, 33.67
76561198066994093, 33.67
76561198045282381, 33.67
76561198034093498, 33.67
76561198000100993, 33.67
76561199185221588, 33.65
76561198810697936, 33.65
76561198151231569, 33.65
76561199274858657, 33.65
76561199032532668, 33.65
76561198988569466, 33.65
76561198156267245, 33.65
76561199004884563, 33.65
76561198378162883, 33.65
76561198097030350, 33.65
76561198078429775, 33.65
76561199560694274, 33.65
76561199440410473, 33.65
76561199172726257, 33.65
76561199005149167, 33.65
76561198386723259, 33.65
76561198358611649, 33.65
76561198097228196, 33.65
76561198095273505, 33.65
76561199363626722, 33.64
76561199229938814, 33.64
76561199203722231, 33.64
76561199090275251, 33.64
76561199088396476, 33.64
76561199068626422, 33.64
76561199034731429, 33.64
76561199032485892, 33.64
76561199031343572, 33.64
76561198887976571, 33.64
76561198298735029, 33.64
76561198281823454, 33.64
76561198160977891, 33.64
76561198831308489, 33.64
76561198241653494, 33.64
76561199571908417, 33.64
76561199407895281, 33.64
76561199197404454, 33.64
76561199091267183, 33.64
76561199058558952, 33.64
76561199044220527, 33.64
76561199011861910, 33.64
76561198986964560, 33.64
76561198967782834, 33.64
76561198378776597, 33.64
76561198369930837, 33.64
76561198312314193, 33.64
76561198181028206, 33.64
76561198147342035, 33.64
76561198143590492, 33.64
76561198044935308, 33.64
76561198027754407, 33.64
76561199220641784, 33.63
76561199209577306, 33.63
76561199125925383, 33.63
76561199039636287, 33.63
76561198930612683, 33.63
76561198391769749, 33.63
76561198221251468, 33.63
76561198122914020, 33.63
76561198960335535, 33.63
76561199245141008, 33.63
76561199243821578, 33.63
76561199233868495, 33.63
76561199167598145, 33.63
76561199006753078, 33.63
76561198978061998, 33.63
76561198277831028, 33.63
76561198261602942, 33.63
76561198256746714, 33.63
76561198216328063, 33.63
76561198206417291, 33.63
76561198977069707, 33.62
76561198422629677, 33.62
76561198309564253, 33.62
76561198129006973, 33.62
76561199188601825, 33.62
76561198121369944, 33.62
76561199559220578, 33.62
76561199479340628, 33.62
76561199238652781, 33.62
76561199206409387, 33.62
76561199193151031, 33.62
76561199148788763, 33.62
76561199076932303, 33.62
76561199029079580, 33.62
76561199006444746, 33.62
76561198995902592, 33.62
76561198854486091, 33.62
76561198835720255, 33.62
76561198204404367, 33.62
76561198120334465, 33.62
76561198052011408, 33.62
76561199232778182, 33.61
76561199201383835, 33.61
76561198952665864, 33.61
76561198884788311, 33.61
76561198817432808, 33.61
76561198288149235, 33.61
76561198169830611, 33.61
76561198094042164, 33.61
76561199556814091, 33.61
76561199239672717, 33.61
76561198372798469, 33.61
76561199559472368, 33.60
76561199496367386, 33.60
76561199481433948, 33.60
76561199465960190, 33.60
76561199274126283, 33.60
76561199229551260, 33.60
76561199226065580, 33.60
76561199224568984, 33.60
76561199216391981, 33.60
76561199121771422, 33.60
76561199101423289, 33.60
76561199070359249, 33.60
76561199050012499, 33.60
76561198893017501, 33.60
76561198860353159, 33.60
76561198442611721, 33.60
76561198442252163, 33.60
76561198429992511, 33.60
76561198328186363, 33.60
76561198305518441, 33.60
76561198209763157, 33.60
76561198146825256, 33.60
76561198087825963, 33.60
76561198037805043, 33.60
76561198987059410, 33.59
76561199363366561, 33.59
76561199038783624, 33.59
76561199013409057, 33.59
76561198160336688, 33.59
76561198095124633, 33.59
76561199467856584, 33.59
76561199065615691, 33.59
76561199048133004, 33.59
76561198982286574, 33.59
76561198869518576, 33.59
76561198372615085, 33.59
76561198357917255, 33.59
76561198118803550, 33.59
76561199600555411, 33.58
76561199472443819, 33.58
76561199235323533, 33.58
76561199230597049, 33.58
76561199126443129, 33.58
76561199084641279, 33.58
76561199082626154, 33.58
76561199029013431, 33.58
76561199006866422, 33.58
76561199003890150, 33.58
76561198346744632, 33.58
76561198218988505, 33.58
76561198213878145, 33.58
76561198089237518, 33.58
76561199571680894, 33.58
76561199522736167, 33.58
76561199412172439, 33.58
76561199155795474, 33.58
76561198408126817, 33.58
76561198401751765, 33.58
76561198266329419, 33.58
76561199229743443, 33.58
76561198121587536, 33.58
76561199589016603, 33.57
76561199537265882, 33.57
76561199524913521, 33.57
76561199509959696, 33.57
76561199468144115, 33.57
76561199450389779, 33.57
76561199384277841, 33.57
76561199381129380, 33.57
76561199265073752, 33.57
76561199247948136, 33.57
76561199137811905, 33.57
76561199125601735, 33.57
76561199089233301, 33.57
76561199082579599, 33.57
76561199082571410, 33.57
76561199073645290, 33.57
76561198951112416, 33.57
76561198925917280, 33.57
76561198833479329, 33.57
76561198806038301, 33.57
76561198277640058, 33.57
76561198177759582, 33.57
76561198126341446, 33.57
76561198367055632, 33.57
76561199259792522, 33.57
76561198994371296, 33.57
76561198337286888, 33.57
76561198127944417, 33.57
76561199379653525, 33.56
76561199196150989, 33.56
76561199162389795, 33.56
76561199046255571, 33.56
76561199013096371, 33.56
76561198406500175, 33.56
76561198359596993, 33.56
76561198272247337, 33.56
76561198019486840, 33.56
76561198338630482, 33.56
76561198123074892, 33.56
76561199580031649, 33.56
76561199475131250, 33.56
76561199311762382, 33.56
76561199117070413, 33.56
76561199084961805, 33.56
76561198968947369, 33.56
76561198842584909, 33.56
76561198839843428, 33.56
76561198831949537, 33.56
76561198357077151, 33.56
76561198348372462, 33.56
76561198150124396, 33.56
76561199133526150, 33.55
76561199067428152, 33.55
76561198968849212, 33.55
76561198869643965, 33.55
76561198866267192, 33.55
76561198320106458, 33.55
76561198293822024, 33.55
76561198067653839, 33.55
76561198049371118, 33.55
76561198037364645, 33.55
76561199591116477, 33.55
76561199582468137, 33.55
76561199407102688, 33.55
76561199388588355, 33.55
76561199168406536, 33.55
76561199141163246, 33.55
76561199131317344, 33.55
76561199079705325, 33.55
76561198963830228, 33.55
76561198961321722, 33.55
76561198371102414, 33.55
76561198253531160, 33.55
76561198103464552, 33.55
76561198048192177, 33.55
76561197983534294, 33.55
76561199587531722, 33.54
76561199256769939, 33.54
76561198849816795, 33.54
76561199747008558, 33.54
76561199105337942, 33.54
76561198866507063, 33.54
76561198824239494, 33.54
76561198286505055, 33.54
76561198164652068, 33.54
76561199540406230, 33.53
76561199264944223, 33.53
76561199163745607, 33.53
76561199124209547, 33.53
76561198973498107, 33.53
76561198834978136, 33.53
76561198804132855, 33.53
76561198344311513, 33.53
76561198279285112, 33.53
76561198130155345, 33.53
76561198103519694, 33.53
76561198077135673, 33.53
76561199585605528, 33.53
76561199227402850, 33.53
76561198832500806, 33.53
76561198826184684, 33.53
76561198148200842, 33.53
76561198115792760, 33.53
76561198112227259, 33.53
76561199803151443, 33.53
76561199266353660, 33.53
76561199140463312, 33.53
76561198833211494, 33.53
76561198383793259, 33.53
76561198354243638, 33.53
76561198241134550, 33.53
76561198172637649, 33.53
76561198116946374, 33.53
76561198075943261, 33.53
76561199642805394, 33.52
76561199336838818, 33.52
76561198427474241, 33.52
76561198050209870, 33.52
76561198929890265, 33.52
76561198836205343, 33.52
76561198072490243, 33.52
76561197993487038, 33.52
76561198094119347, 33.52
76561198307016790, 33.52
76561199649256374, 33.50
76561199591471442, 33.50
76561199570130017, 33.50
76561199529473864, 33.50
76561199436405001, 33.50
76561199410850457, 33.50
76561199339958825, 33.50
76561199301505659, 33.50
76561199274139124, 33.50
76561199267124595, 33.50
76561199250868206, 33.50
76561199229834988, 33.50
76561199225536831, 33.50
76561199218095858, 33.50
76561199200162921, 33.50
76561199194256875, 33.50
76561199193018401, 33.50
76561199190822148, 33.50
76561199188841836, 33.50
76561199158753521, 33.50
76561199130826035, 33.50
76561199117977602, 33.50
76561199111644253, 33.50
76561199105324942, 33.50
76561199078920474, 33.50
76561199074849601, 33.50
76561199073630952, 33.50
76561199060872216, 33.50
76561199019607229, 33.50
76561199016397604, 33.50
76561199012765713, 33.50
76561199000549782, 33.50
76561198979943337, 33.50
76561198979890749, 33.50
76561198977503373, 33.50
76561198972801709, 33.50
76561198972065661, 33.50
76561198958957972, 33.50
76561198877316554, 33.50
76561198868286632, 33.50
76561198859884192, 33.50
76561198856726878, 33.50
76561198833629430, 33.50
76561198832768688, 33.50
76561198829040473, 33.50
76561198821308300, 33.50
76561198797969008, 33.50
76561198364233320, 33.50
76561198353807914, 33.50
76561198337609961, 33.50
76561198316530686, 33.50
76561198303421567, 33.50
76561198302838004, 33.50
76561198274333519, 33.50
76561198273638875, 33.50
76561198273251388, 33.50
76561198253198670, 33.50
76561198231898572, 33.50
76561198179502089, 33.50
76561198171420047, 33.50
76561198129694176, 33.50
76561198128401348, 33.50
76561198124878687, 33.50
76561198114950977, 33.50
76561198108948405, 33.50
76561198088639894, 33.50
76561198087470473, 33.50
76561198079413188, 33.50
76561198071415983, 33.50
76561198061780992, 33.50
76561198055382504, 33.50
76561198043766126, 33.50
76561198040009083, 33.50
76561198974204496, 33.48
76561198168453835, 33.48
76561198265330814, 33.48
76561199764332355, 33.48
76561199099346911, 33.48
76561198980045495, 33.48
76561198082157971, 33.48
76561198037176979, 33.48
76561199460552723, 33.48
76561199014076963, 33.48
76561199013434810, 33.48
76561198856940293, 33.48
76561198383666868, 33.48
76561198336333794, 33.48
76561198312749891, 33.48
76561198273053855, 33.48
76561198159438685, 33.48
76561199441296274, 33.47
76561199117132943, 33.47
76561198274743237, 33.47
76561199551161805, 33.47
76561199239061089, 33.47
76561199212011331, 33.47
76561199143541125, 33.47
76561198867336791, 33.47
76561198859058853, 33.47
76561198841707200, 33.47
76561198369860479, 33.47
76561198366550567, 33.47
76561198239543180, 33.47
76561198216363495, 33.47
76561198203050739, 33.47
76561198091309340, 33.47
76561199709233978, 33.47
76561199524191381, 33.47
76561199454458986, 33.47
76561199252479799, 33.47
76561199167958632, 33.47
76561199153721084, 33.47
76561199115657022, 33.47
76561199107806288, 33.47
76561199065134752, 33.47
76561199000328537, 33.47
76561198415219006, 33.47
76561198388812503, 33.47
76561198351896029, 33.47
76561198328649066, 33.47
76561198273468442, 33.47
76561198272480601, 33.47
76561198203973208, 33.46
76561199471879953, 33.46
76561199350892101, 33.46
76561199316863079, 33.46
76561199229912718, 33.46
76561199190349761, 33.46
76561199182050172, 33.46
76561199130868750, 33.46
76561199025207108, 33.46
76561198830405838, 33.46
76561198824925217, 33.46
76561198809832567, 33.46
76561198375658810, 33.46
76561198316371498, 33.46
76561198120533752, 33.46
76561198006999833, 33.46
76561198846548771, 33.46
76561198311388545, 33.46
76561199510698538, 33.45
76561199490768310, 33.45
76561199013004546, 33.45
76561198804112877, 33.45
76561198321789611, 33.45
76561198304600165, 33.45
76561198299628979, 33.45
76561198191104370, 33.45
76561198166986050, 33.45
76561197982572466, 33.45
76561199241482470, 33.45
76561199442148379, 33.45
76561199406471515, 33.45
76561199256978554, 33.45
76561199140785887, 33.45
76561199065531744, 33.45
76561199017170684, 33.45
76561198952225705, 33.45
76561198845120696, 33.45
76561198400452950, 33.45
76561198381128960, 33.45
76561198369504015, 33.45
76561199492456111, 33.44
76561199465392434, 33.44
76561199132707392, 33.44
76561199060675839, 33.44
76561199044564202, 33.44
76561198854096393, 33.44
76561198400641085, 33.44
76561198332334119, 33.44
76561198278958110, 33.44
76561197971263384, 33.44
76561198311605760, 33.44
76561199766520284, 33.44
76561198972610450, 33.44
76561198384857320, 33.44
76561198183840581, 33.44
76561198127866227, 33.44
76561198016127323, 33.44
76561198959821204, 33.43
76561198363317800, 33.43
76561198289102217, 33.43
76561199752141692, 33.43
76561199555394192, 33.43
76561199392701933, 33.43
76561199258812231, 33.43
76561199096166408, 33.43
76561198941425749, 33.43
76561198931023708, 33.43
76561198828622839, 33.43
76561198796123188, 33.43
76561198309835872, 33.43
76561198308667292, 33.43
76561198267506413, 33.43
76561198103457063, 33.43
76561198045138336, 33.43
76561198041218492, 33.43
76561198009385673, 33.43
76561198046559210, 33.42
76561199538206634, 33.42
76561199000200173, 33.42
76561198337469501, 33.42
76561198188735614, 33.42
76561198147350742, 33.42
76561199468588449, 33.42
76561199141432246, 33.42
76561199096740274, 33.42
76561199087459898, 33.42
76561199012508018, 33.42
76561198817206654, 33.42
76561198273425465, 33.42
76561198166519058, 33.42
76561198087011583, 33.42
76561198045509900, 33.42
76561199111603861, 33.41
76561198953134719, 33.41
76561198350941990, 33.41
76561199148960524, 33.41
76561198368219536, 33.41
76561198311466459, 33.41
76561199525409029, 33.40
76561199246461401, 33.40
76561199221336951, 33.40
76561199205941382, 33.40
76561199201870799, 33.40
76561199170728218, 33.40
76561199168031773, 33.40
76561199163536403, 33.40
76561199145300342, 33.40
76561199122199351, 33.40
76561199102678276, 33.40
76561199098762633, 33.40
76561199094672376, 33.40
76561199087907620, 33.40
76561199083266816, 33.40
76561199078286186, 33.40
76561199075022594, 33.40
76561199053225563, 33.40
76561198977598331, 33.40
76561198899589446, 33.40
76561198827844766, 33.40
76561198422468004, 33.40
76561198404185467, 33.40
76561198367996897, 33.40
76561198303030529, 33.40
76561198118840964, 33.40
76561198045844070, 33.40
76561197976741536, 33.40
76561199481223970, 33.39
76561199147128937, 33.39
76561198879692007, 33.39
76561198858914946, 33.39
76561198146580617, 33.39
76561199229596689, 33.38
76561199217523705, 33.38
76561199214930170, 33.38
76561198931019229, 33.38
76561198833205619, 33.38
76561198450187974, 33.38
76561198290894041, 33.38
76561198276866938, 33.38
76561198273209041, 33.38
76561198968724967, 33.38
76561198873789386, 33.38
76561198246873354, 33.38
76561198359277332, 33.38
76561198218343647, 33.38
76561199648647286, 33.38
76561199319430367, 33.38
76561199122544098, 33.38
76561198995201501, 33.38
76561198881647572, 33.38
76561198431749263, 33.38
76561199069577679, 33.37
76561198173713923, 33.37
76561198153188506, 33.37
76561199755155707, 33.36
76561199523139820, 33.36
76561199230237625, 33.36
76561199090220119, 33.36
76561199048509536, 33.36
76561199038110802, 33.36
76561199018234922, 33.36
76561198851647063, 33.36
76561198391845000, 33.36
76561198299593458, 33.36
76561198296885103, 33.36
76561198219520232, 33.36
76561198171538677, 33.36
76561198131754431, 33.36
76561198109893797, 33.36
76561198091987811, 33.36
76561199486642717, 33.36
76561199467317736, 33.36
76561199211827430, 33.36
76561199187415550, 33.36
76561198966264568, 33.36
76561198889407145, 33.36
76561198833810976, 33.36
76561198805116799, 33.36
76561198247309944, 33.36
76561198043758561, 33.36
76561198011615726, 33.36
76561199827543858, 33.35
76561199186252637, 33.35
76561199101456504, 33.35
76561199094207617, 33.35
76561198981185931, 33.35
76561198980584031, 33.35
76561198976967135, 33.35
76561198436460167, 33.35
76561198355828792, 33.35
76561199204438269, 33.35
76561198841370808, 33.35
76561198365049800, 33.35
76561198138160054, 33.35
76561199170350882, 33.35
76561198438339989, 33.35
76561198140512160, 33.35
76561199112756512, 33.35
76561199048478189, 33.35
76561198212345461, 33.35
76561199488055796, 33.33
76561199466511720, 33.33
76561199248607124, 33.33
76561199106951266, 33.33
76561199095661113, 33.33
76561199090462959, 33.33
76561199076886618, 33.33
76561199074100360, 33.33
76561199024817585, 33.33
76561199011444517, 33.33
76561199003086593, 33.33
76561198979396677, 33.33
76561198925586933, 33.33
76561198884778344, 33.33
76561198882222056, 33.33
76561198807446307, 33.33
76561198796495373, 33.33
76561198429458134, 33.33
76561198400413809, 33.33
76561198385478101, 33.33
76561198371520788, 33.33
76561198326170290, 33.33
76561198229038436, 33.33
76561198211687692, 33.33
76561198095572275, 33.33
76561198067596613, 33.33
76561198043926704, 33.33
76561198032641389, 33.33
76561199167853708, 33.32
76561199383096819, 33.32
76561199065583558, 33.32
76561198969291566, 33.32
76561198849097359, 33.32
76561198409092115, 33.32
76561198129139000, 33.32
76561199494623817, 33.31
76561199455062307, 33.31
76561199265761169, 33.31
76561199193589628, 33.31
76561199171428934, 33.31
76561199101124937, 33.31
76561199084752431, 33.31
76561199075557695, 33.31
76561198797301491, 33.31
76561198334434952, 33.31
76561198271129570, 33.31
76561199205370801, 33.31
76561199099722607, 33.31
76561199004839490, 33.31
76561198971515290, 33.31
76561198865153416, 33.31
76561198446411056, 33.31
76561198389141021, 33.31
76561198155968647, 33.31
76561198024879814, 33.31
76561199083733846, 33.30
76561198374126956, 33.30
76561199654437783, 33.30
76561199364491264, 33.30
76561199116980845, 33.30
76561199090184895, 33.30
76561198887998535, 33.30
76561198401774687, 33.30
76561198331030338, 33.30
76561198319559197, 33.30
76561198015592429, 33.30
76561199004686007, 33.29
76561198967425469, 33.29
76561198253979049, 33.29
76561198084994004, 33.29
76561199250305646, 33.29
76561199229652729, 33.29
76561199468037574, 33.29
76561198861595778, 33.29
76561198810332469, 33.29
76561198366651907, 33.29
76561198296257214, 33.29
76561198254846511, 33.29
76561198173426154, 33.29
76561198162195552, 33.29
76561199405534793, 33.28
76561199379956194, 33.28
76561199162957497, 33.28
76561199104103310, 33.28
76561199058214557, 33.28
76561198812566485, 33.28
76561198214883741, 33.28
76561198120304987, 33.28
76561198108028771, 33.28
76561198068116153, 33.28
76561199255746262, 33.27
76561199216948254, 33.27
76561199095853235, 33.27
76561199061385845, 33.27
76561198277714533, 33.27
76561198150274537, 33.27
76561199211999956, 33.27
76561199153033226, 33.27
76561199091995800, 33.27
76561199066513442, 33.27
76561198864857751, 33.27
76561198409280781, 33.27
76561198300715031, 33.27
76561198072641194, 33.27
76561199076855552, 33.26
76561198315907996, 33.26
76561198198819527, 33.26
76561198077364969, 33.26
76561199388810928, 33.26
76561199625932303, 33.25
76561199592972754, 33.25
76561199389875211, 33.25
76561199243419848, 33.25
76561199183705032, 33.25
76561199140678798, 33.25
76561199086118163, 33.25
76561199062960899, 33.25
76561199017863917, 33.25
76561198931695929, 33.25
76561198423948774, 33.25
76561198362719605, 33.25
76561198281404568, 33.24
76561199046487037, 33.24
76561199218971328, 33.24
76561198099626775, 33.24
76561199207789216, 33.23
76561199134534416, 33.23
76561199129159226, 33.23
76561199023009722, 33.23
76561199014597154, 33.23
76561199006338376, 33.23
76561198818547903, 33.23
76561198799191504, 33.23
76561198183939599, 33.23
76561199749904420, 33.22
76561199073453056, 33.22
