steamid,wave
76561199207881577, 106.57
76561198776253365, 106.13
76561198920139818, 106.10
76561199122384031, 106.08
76561198992044553, 106.00
76561198918120457, 105.95
76561199217797619, 105.91
76561199375529372, 105.90
76561198074339034, 105.81
76561199699862985, 105.79
76561198042252639, 105.61
76561199208370202, 105.54
76561199810899282, 105.50
76561198753293787, 105.45
76561199032897108, 105.40
76561199192391748, 105.40
76561199525674577, 105.25
76561198281590413, 105.20
76561199205966512, 105.13
76561199855300098, 105.00
76561199115910651, 105.00
76561199001750931, 105.00
76561198756739683, 105.00
76561198755771223, 105.00
76561198299622510, 105.00
76561199434163092, 104.97
76561199208231875, 104.96
76561199058949355, 104.95
76561199362672940, 104.92
76561199550951272, 104.90
76561198571566635, 104.85
76561198873906436, 104.84
76561198046168684, 104.76
76561199890200857, 104.72
76561199730068308, 104.69
76561199690402090, 104.64
76561199125473508, 104.55
76561199064840118, 104.53
76561199495812783, 104.50
76561199128804889, 104.45
76561198400909935, 104.30
76561198388159799, 104.21
76561199063140386, 104.21
76561199698917261, 104.09
76561199191690320, 104.00
76561199131327566, 104.00
76561199233544074, 103.93
76561199180285114, 103.85
76561199246163365, 103.81
76561199812178888, 103.80
76561198101352327, 103.78
76561198317934869, 103.77
76561199426784849, 103.67
76561198796470297, 103.61
76561199239013722, 103.56
76561198799206682, 103.55
76561198273973939, 103.44
76561198994510598, 103.42
76561199741709173, 103.30
76561199835913358, 103.19
76561199184063809, 103.11
76561198942008921, 103.02
76561199485481542, 103.00
76561198305393160, 103.00
76561198141893263, 103.00
76561199451769694, 102.90
76561199540677336, 102.90
76561199536139454, 102.88
76561199794869951, 102.85
76561199105648774, 102.82
76561199256487841, 102.82
76561199076015747, 102.77
76561198835751227, 102.72
76561199569675421, 102.61
76561198320687590, 102.60
76561199203675297, 102.60
76561198405536309, 102.58
76561198194416981, 102.50
76561199025368431, 102.46
76561199535978171, 102.44
76561198845198792, 102.44
76561199239320952, 102.43
76561199428845979, 102.33
76561199191774321, 102.31
76561199073025424, 102.30
76561198079192441, 102.27
76561199000437974, 102.25
76561199222195696, 102.23
76561198971857676, 102.23
76561198324250745, 102.20
76561199231546446, 102.19
76561199100007769, 102.14
76561199184021418, 102.06
76561199268606790, 102.00
76561199017498087, 102.00
76561199881198527, 102.00
76561199005542753, 102.00
76561198750282547, 102.00
76561198232416644, 102.00
76561199034521309, 101.96
76561199128745115, 101.96
76561199573510903, 101.93
76561199635080071, 101.93
76561198973550995, 101.88
76561198732089310, 101.78
76561199419932658, 101.76
76561199379727315, 101.74
76561198370506756, 101.73
76561198308146869, 101.70
76561197963926569, 101.69
76561198805216604, 101.68
76561198128280243, 101.66
76561199015955159, 101.54
76561199083446792, 101.53
76561199159911627, 101.45
76561198851995205, 101.42
76561199501649812, 101.38
76561199330153963, 101.33
76561199103851892, 101.29
76561199386977698, 101.25
76561199224632310, 101.17
76561199544005354, 101.13
76561199092303614, 101.11
76561198851232860, 101.09
76561199405695510, 101.08
76561198899180645, 101.06
76561199698050498, 101.03
76561198773921323, 101.03
76561199172506952, 101.00
76561198118130416, 101.00
76561199583754193, 101.00
76561199182563207, 101.00
76561199550290196, 101.00
76561199538206634, 101.00
76561199517710194, 101.00
76561199472594067, 101.00
76561199237870747, 101.00
76561199163807783, 101.00
76561199034631209, 101.00
76561198842889167, 101.00
76561198827034070, 101.00
76561198086003642, 101.00
76561199812309647, 100.98
76561199078957864, 100.86
76561199212030146, 100.84
76561199381779407, 100.84
76561198361309106, 100.80
76561199208416993, 100.76
76561199013426942, 100.70
76561199068485449, 100.70
76561199078468679, 100.69
76561198879145591, 100.63
76561198107776822, 100.62
76561199235822687, 100.61
76561198955330321, 100.60
76561199111077673, 100.56
76561199872192537, 100.54
76561198089549968, 100.54
76561199392208417, 100.53
76561199766607001, 100.51
76561198865067682, 100.50
76561198419012284, 100.50
76561198217879236, 100.48
76561199230465671, 100.46
76561198979616172, 100.46
76561199073553198, 100.45
76561198439713136, 100.45
76561199498923179, 100.42
76561198665516334, 100.37
76561198365672717, 100.36
76561199753238438, 100.35
76561199567223407, 100.33
76561198451538217, 100.32
76561198736170314, 100.25
76561199744519115, 100.24
76561199088622530, 100.24
76561198036132191, 100.23
76561198287403517, 100.23
76561199588553542, 100.22
76561199007651936, 100.18
76561199659836588, 100.18
76561199084450793, 100.17
76561199523119519, 100.17
76561199542115611, 100.14
76561199786041578, 100.13
76561198091883117, 100.12
76561198402753233, 100.09
76561199830520184, 100.03
76561199442273029, 100.03
76561198730890635, 100.00
76561199811783828, 100.00
76561199619863054, 100.00
76561199479852751, 100.00
76561199019871061, 100.00
76561199396264330, 99.82
76561199125078605, 99.81
76561199098168894, 99.60
76561198800259037, 99.57
76561199070382519, 99.50
76561199057312325, 99.44
76561198261490240, 99.43
76561198798857233, 99.42
76561199465260433, 99.38
76561198393657798, 99.33
76561199176176442, 99.30
76561199379332561, 99.23
76561199553232915, 99.18
76561198431229380, 98.88
76561199190234068, 98.79
76561198970830957, 98.77
76561199485380405, 98.76
76561198371924020, 98.75
76561198421212119, 98.72
76561199058195797, 98.68
76561199126372285, 98.50
76561199469705508, 98.47
76561198353608723, 98.22
76561199234588928, 98.07
76561199274072695, 97.94
76561198822682721, 97.92
76561198813352847, 97.89
76561198394671908, 97.81
76561198860350727, 97.79
76561199222656383, 97.75
76561197970344275, 97.72
76561199164308915, 97.71
76561199653052011, 97.59
76561199171468622, 97.58
76561198858755410, 97.54
76561199754144850, 97.44
76561198275822545, 97.31
76561198998370123, 97.20
76561198302327175, 97.19
76561199013436624, 97.10
76561199046845423, 97.04
76561198272358386, 96.87
76561198050585814, 96.86
76561198325880046, 96.85
76561199217345705, 96.85
76561198079770585, 96.77
76561198974591874, 96.77
76561198931164755, 96.75
76561198171942386, 96.74
76561199293635839, 96.74
76561199171473631, 96.67
76561199002945792, 96.67
76561198735993722, 96.67
76561198188148917, 96.67
76561198045947676, 96.67
76561198247490424, 96.63
76561198113275093, 96.61
76561198353224658, 96.54
76561199106415310, 96.50
76561198160711725, 96.50
76561198385635210, 96.44
76561199808938647, 96.44
76561199570551842, 96.43
76561199223326085, 96.42
76561198913431374, 96.34
76561198277256543, 96.32
76561197983237604, 96.29
76561199232053263, 96.21
76561199184209032, 96.20
76561198168037810, 96.11
76561199884325621, 95.98
76561199589032832, 95.86
76561199393915185, 95.85
76561199126434458, 95.78
76561198838698208, 95.74
76561199067785610, 95.71
76561198320266588, 95.65
76561198437252980, 95.63
76561198166886246, 95.63
76561198303017549, 95.58
76561199538716460, 95.50
76561198159297886, 95.48
76561198149724370, 95.38
76561199216843814, 95.33
76561198391665544, 95.25
76561198845476826, 95.10
76561198180005402, 95.00
76561198300332168, 94.82
76561199112455689, 94.82
76561198168581334, 94.81
76561198382389456, 94.81
76561199222947617, 94.76
76561198851928357, 94.76
76561199170745750, 94.76
76561198123074892, 94.75
76561199005162365, 94.74
76561197963628340, 94.74
76561199241303916, 94.74
76561198349306086, 94.71
76561199563214596, 94.67
76561199223269119, 94.67
76561199254010828, 94.65
76561198416344904, 94.65
76561199517324135, 94.62
